-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2021 through 03/23/2022 
Location: Latitude  41.8472   Longitude -87.6628 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 180.72 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_KT              CERES SYN1deg All Sky Insolation Clearness Index (dimensionless) 
ALLSKY_SRF_ALB         CERES SYN1deg All Sky Surface Albedo (dimensionless) 
SZA                    CERES SYN1deg Solar Zenith Angle (Degrees) 
ALLSKY_SFC_PAR_TOT     CERES SYN1deg All Sky Surface PAR Total (W/m^2) 
CLRSKY_SFC_SW_DWN      CERES SYN1deg Clear Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_KT,ALLSKY_SRF_ALB,SZA,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_SW_DWN
2021,1,18,8,0.28,0.2,78.83,30.8,164.25
2021,1,18,9,0.32,0.21,71.13,62.58,313.17
2021,1,18,10,0.34,0.22,65.47,87.12,424.5
2021,1,18,11,0.34,0.22,62.42,101.98,484.1
2021,1,18,12,0.34,0.22,62.38,99.98,484.12
2021,1,18,13,0.18,0.2,65.36,49.92,428.12
2021,1,18,14,0.23,0.2,70.97,44.67,318.62
2021,1,18,15,0.28,0.2,78.62,29.65,171.48
2021,1,18,16,0.27,0.16,87.39,4.85,26.02
2021,1,18,17,-999.0,-999.0,-999.0,0.0,0.0
2021,1,18,18,-999.0,-999.0,-999.0,0.0,0.0
2021,1,18,19,-999.0,-999.0,-999.0,0.0,0.0
2021,1,18,20,-999.0,-999.0,-999.0,0.0,0.0
2021,1,18,21,-999.0,-999.0,-999.0,0.0,0.0
2021,1,18,22,-999.0,-999.0,-999.0,0.0,0.0
2021,1,18,23,-999.0,-999.0,-999.0,0.0,0.0
2021,1,19,0,-999.0,-999.0,-999.0,0.0,0.0
2021,1,19,1,-999.0,-999.0,-999.0,0.0,0.0
2021,1,19,2,-999.0,-999.0,-999.0,0.0,0.0
2021,1,19,3,-999.0,-999.0,-999.0,0.0,0.0
2021,1,19,4,-999.0,-999.0,-999.0,0.0,0.0
2021,1,19,5,-999.0,-999.0,-999.0,0.0,0.0
2021,1,19,6,-999.0,-999.0,-999.0,0.0,0.0
2021,1,19,7,0.3,0.15,87.48,5.75,26.33
2021,1,19,8,0.31,0.16,78.7,33.08,175.7
2021,1,19,9,0.34,0.16,70.98,67.23,325.55
2021,1,19,10,0.36,0.16,65.29,94.1,435.5
2021,1,19,11,0.33,0.16,62.22,97.52,487.45
2021,1,19,12,0.23,0.16,62.16,68.27,487.95
2021,1,19,13,0.21,0.16,65.14,57.73,431.05
2021,1,19,14,0.19,0.16,70.75,38.17,322.27
2021,1,19,15,0.28,0.17,78.41,30.38,174.48
2021,1,19,16,0.26,0.15,87.23,5.3,27.48
2021,1,19,17,-999.0,-999.0,-999.0,0.0,0.0
2021,1,19,18,-999.0,-999.0,-999.0,0.0,0.0
2021,1,19,19,-999.0,-999.0,-999.0,0.0,0.0
2021,1,19,20,-999.0,-999.0,-999.0,0.0,0.0
2021,1,19,21,-999.0,-999.0,-999.0,0.0,0.0
2021,1,19,22,-999.0,-999.0,-999.0,0.0,0.0
2021,1,19,23,-999.0,-999.0,-999.0,0.0,0.0
2021,1,20,0,-999.0,-999.0,-999.0,0.0,0.0
2021,1,20,1,-999.0,-999.0,-999.0,0.0,0.0
2021,1,20,2,-999.0,-999.0,-999.0,0.0,0.0
2021,1,20,3,-999.0,-999.0,-999.0,0.0,0.0
2021,1,20,4,-999.0,-999.0,-999.0,0.0,0.0
2021,1,20,5,-999.0,-999.0,-999.0,0.0,0.0
2021,1,20,6,-999.0,-999.0,-999.0,0.0,0.0
2021,1,20,7,0.52,0.26,87.41,9.0,29.33
2021,1,20,8,0.41,0.21,78.58,46.75,186.38
2021,1,20,9,0.57,0.23,70.83,107.67,341.42
2021,1,20,10,0.59,0.29,65.11,143.75,456.83
2021,1,20,11,0.69,0.27,62.01,188.27,512.7
2021,1,20,12,0.61,0.2,61.94,167.02,510.95
2021,1,20,13,0.63,0.2,64.91,155.5,447.0
2021,1,20,14,0.59,0.21,70.52,115.12,332.5
2021,1,20,15,0.47,0.23,78.2,54.23,179.25
2021,1,20,16,0.45,0.23,87.08,9.58,28.42
2021,1,20,17,-999.0,-999.0,-999.0,0.0,0.0
2021,1,20,18,-999.0,-999.0,-999.0,0.0,0.0
2021,1,20,19,-999.0,-999.0,-999.0,0.0,0.0
2021,1,20,20,-999.0,-999.0,-999.0,0.0,0.0
2021,1,20,21,-999.0,-999.0,-999.0,0.0,0.0
2021,1,20,22,-999.0,-999.0,-999.0,0.0,0.0
2021,1,20,23,-999.0,-999.0,-999.0,0.0,0.0
2021,1,21,0,-999.0,-999.0,-999.0,0.0,0.0
2021,1,21,1,-999.0,-999.0,-999.0,0.0,0.0
2021,1,21,2,-999.0,-999.0,-999.0,0.0,0.0
2021,1,21,3,-999.0,-999.0,-999.0,0.0,0.0
2021,1,21,4,-999.0,-999.0,-999.0,0.0,0.0
2021,1,21,5,-999.0,-999.0,-999.0,0.0,0.0
2021,1,21,6,-999.0,-999.0,-999.0,0.0,0.0
2021,1,21,7,0.46,0.21,87.32,8.8,29.9
2021,1,21,8,0.52,0.2,78.44,58.77,185.9
2021,1,21,9,0.66,0.19,70.66,125.6,338.42
2021,1,21,10,0.71,0.19,64.91,178.88,451.38
2021,1,21,11,0.73,0.18,61.8,206.42,510.12
2021,1,21,12,0.77,0.18,61.71,214.88,511.8
2021,1,21,13,0.73,0.19,64.68,182.62,454.2
2021,1,21,14,0.68,0.2,70.3,133.38,343.27
2021,1,21,15,0.59,0.21,77.98,69.05,191.35
2021,1,21,16,0.45,0.21,86.91,10.3,34.17
2021,1,21,17,-999.0,-999.0,-999.0,0.0,0.0
2021,1,21,18,-999.0,-999.0,-999.0,0.0,0.0
2021,1,21,19,-999.0,-999.0,-999.0,0.0,0.0
2021,1,21,20,-999.0,-999.0,-999.0,0.0,0.0
2021,1,21,21,-999.0,-999.0,-999.0,0.0,0.0
2021,1,21,22,-999.0,-999.0,-999.0,0.0,0.0
2021,1,21,23,-999.0,-999.0,-999.0,0.0,0.0
2021,1,22,0,-999.0,-999.0,-999.0,0.0,0.0
2021,1,22,1,-999.0,-999.0,-999.0,0.0,0.0
2021,1,22,2,-999.0,-999.0,-999.0,0.0,0.0
2021,1,22,3,-999.0,-999.0,-999.0,0.0,0.0
2021,1,22,4,-999.0,-999.0,-999.0,0.0,0.0
2021,1,22,5,-999.0,-999.0,-999.0,0.0,0.0
2021,1,22,6,-999.0,-999.0,-999.0,0.0,0.0
2021,1,22,7,0.52,0.23,87.23,10.08,32.73
2021,1,22,8,0.59,0.2,78.3,64.67,194.65
2021,1,22,9,0.68,0.2,70.5,129.27,351.62
2021,1,22,10,0.74,0.19,64.72,183.38,467.27
2021,1,22,11,0.77,0.18,61.57,213.85,527.7
2021,1,22,12,0.77,0.18,61.48,213.2,529.95
2021,1,22,13,0.75,0.19,64.44,185.3,471.75
2021,1,22,14,0.73,0.2,70.06,142.75,359.0
2021,1,22,15,0.7,0.25,77.75,79.75,204.7
2021,1,22,16,0.54,0.24,86.74,12.6,39.3
2021,1,22,17,-999.0,-999.0,-999.0,0.0,0.0
2021,1,22,18,-999.0,-999.0,-999.0,0.0,0.0
2021,1,22,19,-999.0,-999.0,-999.0,0.0,0.0
2021,1,22,20,-999.0,-999.0,-999.0,0.0,0.0
2021,1,22,21,-999.0,-999.0,-999.0,0.0,0.0
2021,1,22,22,-999.0,-999.0,-999.0,0.0,0.0
2021,1,22,23,-999.0,-999.0,-999.0,0.0,0.0
2021,1,23,0,-999.0,-999.0,-999.0,0.0,0.0
2021,1,23,1,-999.0,-999.0,-999.0,0.0,0.0
2021,1,23,2,-999.0,-999.0,-999.0,0.0,0.0
2021,1,23,3,-999.0,-999.0,-999.0,0.0,0.0
2021,1,23,4,-999.0,-999.0,-999.0,0.0,0.0
2021,1,23,5,-999.0,-999.0,-999.0,0.0,0.0
2021,1,23,6,-999.0,-999.0,-999.0,0.0,0.0
2021,1,23,7,0.52,0.24,87.12,10.48,33.23
2021,1,23,8,0.66,0.25,78.15,73.88,193.73
2021,1,23,9,0.71,0.18,70.32,136.3,346.5
2021,1,23,10,0.73,0.16,64.52,184.6,459.9
2021,1,23,11,0.7,0.16,61.34,198.17,514.67
2021,1,23,12,0.69,0.16,61.23,194.58,514.38
2021,1,23,13,0.63,0.16,64.2,163.0,454.73
2021,1,23,14,0.57,0.16,69.83,114.25,342.42
2021,1,23,15,0.52,0.22,77.53,64.58,191.62
2021,1,23,16,0.32,0.2,86.57,8.5,35.12
2021,1,23,17,-999.0,-999.0,-999.0,0.0,0.0
2021,1,23,18,-999.0,-999.0,-999.0,0.0,0.0
2021,1,23,19,-999.0,-999.0,-999.0,0.0,0.0
2021,1,23,20,-999.0,-999.0,-999.0,0.0,0.0
2021,1,23,21,-999.0,-999.0,-999.0,0.0,0.0
2021,1,23,22,-999.0,-999.0,-999.0,0.0,0.0
2021,1,23,23,-999.0,-999.0,-999.0,0.0,0.0
2021,1,24,0,-999.0,-999.0,-999.0,0.0,0.0
2021,1,24,1,-999.0,-999.0,-999.0,0.0,0.0
2021,1,24,2,-999.0,-999.0,-999.0,0.0,0.0
2021,1,24,3,-999.0,-999.0,-999.0,0.0,0.0
2021,1,24,4,-999.0,-999.0,-999.0,0.0,0.0
2021,1,24,5,-999.0,-999.0,-999.0,0.0,0.0
2021,1,24,6,-999.0,-999.0,-999.0,0.0,0.0
2021,1,24,7,0.23,0.18,87.02,5.17,24.75
2021,1,24,8,0.25,0.23,77.99,30.15,158.8
2021,1,24,9,0.23,0.23,70.14,50.98,301.88
2021,1,24,10,0.27,0.23,64.3,74.98,412.1
2021,1,24,11,0.27,0.23,61.11,82.7,439.8
2021,1,24,12,0.3,0.23,60.98,90.9,433.85
2021,1,24,13,0.32,0.24,63.95,86.88,368.67
2021,1,24,14,0.31,0.24,69.59,65.1,266.08
2021,1,24,15,0.23,0.23,77.3,30.23,137.73
2021,1,24,16,0.3,0.23,86.38,8.7,24.9
2021,1,24,17,-999.0,-999.0,-999.0,0.0,0.0
2021,1,24,18,-999.0,-999.0,-999.0,0.0,0.0
2021,1,24,19,-999.0,-999.0,-999.0,0.0,0.0
2021,1,24,20,-999.0,-999.0,-999.0,0.0,0.0
2021,1,24,21,-999.0,-999.0,-999.0,0.0,0.0
2021,1,24,22,-999.0,-999.0,-999.0,0.0,0.0
2021,1,24,23,-999.0,-999.0,-999.0,0.0,0.0
2021,1,25,0,-999.0,-999.0,-999.0,0.0,0.0
2021,1,25,1,-999.0,-999.0,-999.0,0.0,0.0
2021,1,25,2,-999.0,-999.0,-999.0,0.0,0.0
2021,1,25,3,-999.0,-999.0,-999.0,0.0,0.0
2021,1,25,4,-999.0,-999.0,-999.0,0.0,0.0
2021,1,25,5,-999.0,-999.0,-999.0,0.0,0.0
2021,1,25,6,-999.0,-999.0,-999.0,0.0,0.0
2021,1,25,7,0.21,0.16,86.91,4.92,25.12
2021,1,25,8,0.2,0.16,77.83,25.9,161.38
2021,1,25,9,0.23,0.16,69.95,50.8,306.88
2021,1,25,10,0.22,0.15,64.09,63.17,418.45
2021,1,25,11,0.28,0.16,60.88,89.75,474.3
2021,1,25,12,0.28,0.16,60.73,88.27,473.0
2021,1,25,13,0.27,0.16,63.7,74.45,418.38
2021,1,25,14,0.27,0.16,69.34,58.38,316.52
2021,1,25,15,0.28,0.17,77.07,36.02,177.27
2021,1,25,16,0.26,0.18,86.2,7.9,34.98
2021,1,25,17,-999.0,-999.0,-999.0,0.0,0.0
2021,1,25,18,-999.0,-999.0,-999.0,0.0,0.0
2021,1,25,19,-999.0,-999.0,-999.0,0.0,0.0
2021,1,25,20,-999.0,-999.0,-999.0,0.0,0.0
2021,1,25,21,-999.0,-999.0,-999.0,0.0,0.0
2021,1,25,22,-999.0,-999.0,-999.0,0.0,0.0
2021,1,25,23,-999.0,-999.0,-999.0,0.0,0.0
2021,1,26,0,-999.0,-999.0,-999.0,0.0,0.0
2021,1,26,1,-999.0,-999.0,-999.0,0.0,0.0
2021,1,26,2,-999.0,-999.0,-999.0,0.0,0.0
2021,1,26,3,-999.0,-999.0,-999.0,0.0,0.0
2021,1,26,4,-999.0,-999.0,-999.0,0.0,0.0
2021,1,26,5,-999.0,-999.0,-999.0,0.0,0.0
2021,1,26,6,-999.0,-999.0,-999.0,0.0,0.0
2021,1,26,7,0.23,0.17,86.79,5.27,26.95
2021,1,26,8,0.09,0.13,77.66,10.98,165.0
2021,1,26,9,0.22,0.16,69.76,47.95,311.73
2021,1,26,10,0.11,0.14,63.87,33.12,424.67
2021,1,26,11,0.11,0.14,60.62,35.25,484.67
2021,1,26,12,0.12,0.15,60.48,38.45,491.8
2021,1,26,13,0.12,0.15,63.44,37.27,453.7
2021,1,26,14,0.15,0.15,69.1,34.33,350.7
2021,1,26,15,0.1,0.13,76.84,13.9,203.95
2021,1,26,16,0.15,0.13,86.0,4.9,44.73
2021,1,26,17,-999.0,-999.0,-999.0,0.0,0.0
2021,1,26,18,-999.0,-999.0,-999.0,0.0,0.0
2021,1,26,19,-999.0,-999.0,-999.0,0.0,0.0
2021,1,26,20,-999.0,-999.0,-999.0,0.0,0.0
2021,1,26,21,-999.0,-999.0,-999.0,0.0,0.0
2021,1,26,22,-999.0,-999.0,-999.0,0.0,0.0
2021,1,26,23,-999.0,-999.0,-999.0,0.0,0.0
2021,1,27,0,-999.0,-999.0,-999.0,0.0,0.0
2021,1,27,1,-999.0,-999.0,-999.0,0.0,0.0
2021,1,27,2,-999.0,-999.0,-999.0,0.0,0.0
2021,1,27,3,-999.0,-999.0,-999.0,0.0,0.0
2021,1,27,4,-999.0,-999.0,-999.0,0.0,0.0
2021,1,27,5,-999.0,-999.0,-999.0,0.0,0.0
2021,1,27,6,-999.0,-999.0,-999.0,0.0,0.0
2021,1,27,7,0.27,0.18,86.66,7.38,36.88
2021,1,27,8,0.21,0.19,77.48,27.48,198.33
2021,1,27,9,0.33,0.21,69.55,70.3,354.48
2021,1,27,10,0.38,0.23,63.64,105.92,469.8
2021,1,27,11,0.41,0.15,60.38,123.58,529.67
2021,1,27,12,0.38,0.23,60.21,118.42,535.08
2021,1,27,13,0.3,0.22,63.18,85.92,478.88
2021,1,27,14,0.22,0.2,68.85,49.95,368.35
2021,1,27,15,0.2,0.19,76.6,27.73,214.5
2021,1,27,16,0.23,0.17,85.8,8.62,48.62
2021,1,27,17,-999.0,-999.0,-999.0,0.0,0.0
2021,1,27,18,-999.0,-999.0,-999.0,0.0,0.0
2021,1,27,19,-999.0,-999.0,-999.0,0.0,0.0
2021,1,27,20,-999.0,-999.0,-999.0,0.0,0.0
2021,1,27,21,-999.0,-999.0,-999.0,0.0,0.0
2021,1,27,22,-999.0,-999.0,-999.0,0.0,0.0
2021,1,27,23,-999.0,-999.0,-999.0,0.0,0.0
2021,1,28,0,-999.0,-999.0,-999.0,0.0,0.0
2021,1,28,1,-999.0,-999.0,-999.0,0.0,0.0
2021,1,28,2,-999.0,-999.0,-999.0,0.0,0.0
2021,1,28,3,-999.0,-999.0,-999.0,0.0,0.0
2021,1,28,4,-999.0,-999.0,-999.0,0.0,0.0
2021,1,28,5,-999.0,-999.0,-999.0,0.0,0.0
2021,1,28,6,-999.0,-999.0,-999.0,0.0,0.0
2021,1,28,7,0.44,0.24,86.54,11.2,42.15
2021,1,28,8,0.44,0.24,77.3,55.7,210.77
2021,1,28,9,0.45,0.17,69.34,91.52,366.98
2021,1,28,10,0.51,0.16,63.41,134.58,481.25
2021,1,28,11,0.47,0.16,60.12,142.65,538.38
2021,1,28,12,0.49,0.16,59.95,146.15,539.8
2021,1,28,13,0.46,0.16,62.91,124.85,482.95
2021,1,28,14,0.45,0.18,68.59,96.1,372.3
2021,1,28,15,0.64,0.45,76.37,85.75,222.02
2021,1,28,16,0.48,0.3,85.59,17.3,52.62
2021,1,28,17,-999.0,-999.0,-999.0,0.0,0.0
2021,1,28,18,-999.0,-999.0,-999.0,0.0,0.0
2021,1,28,19,-999.0,-999.0,-999.0,0.0,0.0
2021,1,28,20,-999.0,-999.0,-999.0,0.0,0.0
2021,1,28,21,-999.0,-999.0,-999.0,0.0,0.0
2021,1,28,22,-999.0,-999.0,-999.0,0.0,0.0
2021,1,28,23,-999.0,-999.0,-999.0,0.0,0.0
2021,1,29,0,-999.0,-999.0,-999.0,0.0,0.0
2021,1,29,1,-999.0,-999.0,-999.0,0.0,0.0
2021,1,29,2,-999.0,-999.0,-999.0,0.0,0.0
2021,1,29,3,-999.0,-999.0,-999.0,0.0,0.0
2021,1,29,4,-999.0,-999.0,-999.0,0.0,0.0
2021,1,29,5,-999.0,-999.0,-999.0,0.0,0.0
2021,1,29,6,-999.0,-999.0,-999.0,0.0,0.0
2021,1,29,7,0.47,0.27,86.4,13.23,38.08
2021,1,29,8,0.5,0.24,77.12,62.65,197.52
2021,1,29,9,0.6,0.21,69.13,127.35,350.83
2021,1,29,10,0.63,0.23,63.16,172.55,465.05
2021,1,29,11,0.66,0.25,59.86,198.38,514.92
2021,1,29,12,0.7,0.26,59.67,211.52,519.23
2021,1,29,13,0.66,0.21,62.64,182.85,463.95
2021,1,29,14,0.58,0.2,68.34,127.48,354.33
2021,1,29,15,0.45,0.19,76.12,61.3,203.38
2021,1,29,16,0.32,0.2,85.38,12.67,47.65
2021,1,29,17,-999.0,-999.0,-999.0,0.0,0.0
2021,1,29,18,-999.0,-999.0,-999.0,0.0,0.0
2021,1,29,19,-999.0,-999.0,-999.0,0.0,0.0
2021,1,29,20,-999.0,-999.0,-999.0,0.0,0.0
2021,1,29,21,-999.0,-999.0,-999.0,0.0,0.0
2021,1,29,22,-999.0,-999.0,-999.0,0.0,0.0
2021,1,29,23,-999.0,-999.0,-999.0,0.0,0.0
2021,1,30,0,-999.0,-999.0,-999.0,0.0,0.0
2021,1,30,1,-999.0,-999.0,-999.0,0.0,0.0
2021,1,30,2,-999.0,-999.0,-999.0,0.0,0.0
2021,1,30,3,-999.0,-999.0,-999.0,0.0,0.0
2021,1,30,4,-999.0,-999.0,-999.0,0.0,0.0
2021,1,30,5,-999.0,-999.0,-999.0,0.0,0.0
2021,1,30,6,-999.0,-999.0,-999.0,0.0,0.0
2021,1,30,7,0.19,0.17,86.25,5.88,33.4
2021,1,30,8,0.17,0.2,76.92,22.9,181.75
2021,1,30,9,0.23,0.21,68.91,52.48,334.73
2021,1,30,10,0.16,0.22,62.91,48.83,446.2
2021,1,30,11,0.25,0.23,59.59,83.48,500.2
2021,1,30,12,0.17,0.22,59.4,60.55,499.1
2021,1,30,13,0.17,0.22,62.37,53.25,426.8
2021,1,30,14,0.17,0.21,68.08,42.4,319.55
2021,1,30,15,0.1,0.18,75.88,15.52,182.17
2021,1,30,16,0.2,0.2,85.16,8.83,42.75
2021,1,30,17,-999.0,-999.0,-999.0,0.0,0.0
2021,1,30,18,-999.0,-999.0,-999.0,0.0,0.0
2021,1,30,19,-999.0,-999.0,-999.0,0.0,0.0
2021,1,30,20,-999.0,-999.0,-999.0,0.0,0.0
2021,1,30,21,-999.0,-999.0,-999.0,0.0,0.0
2021,1,30,22,-999.0,-999.0,-999.0,0.0,0.0
2021,1,30,23,-999.0,-999.0,-999.0,0.0,0.0
2021,1,31,0,-999.0,-999.0,-999.0,0.0,0.0
2021,1,31,1,-999.0,-999.0,-999.0,0.0,0.0
2021,1,31,2,-999.0,-999.0,-999.0,0.0,0.0
2021,1,31,3,-999.0,-999.0,-999.0,0.0,0.0
2021,1,31,4,-999.0,-999.0,-999.0,0.0,0.0
2021,1,31,5,-999.0,-999.0,-999.0,0.0,0.0
2021,1,31,6,-999.0,-999.0,-999.0,0.0,0.0
2021,1,31,7,0.2,0.16,86.09,6.45,36.55
2021,1,31,8,0.15,0.18,76.73,20.85,187.62
2021,1,31,9,0.15,0.2,68.69,36.23,340.27
2021,1,31,10,0.26,0.22,62.66,78.88,455.65
2021,1,31,11,0.09,0.19,59.31,35.98,516.9
2021,1,31,12,0.12,0.2,59.12,41.77,521.8
2021,1,31,13,0.09,0.19,62.09,27.95,468.0
2021,1,31,14,0.07,0.16,67.82,17.1,359.17
2021,1,31,15,0.09,0.16,75.64,13.1,211.92
2021,1,31,16,0.16,0.17,84.93,7.45,53.65
2021,1,31,17,-999.0,-999.0,-999.0,0.0,0.0
2021,1,31,18,-999.0,-999.0,-999.0,0.0,0.0
2021,1,31,19,-999.0,-999.0,-999.0,0.0,0.0
2021,1,31,20,-999.0,-999.0,-999.0,0.0,0.0
2021,1,31,21,-999.0,-999.0,-999.0,0.0,0.0
2021,1,31,22,-999.0,-999.0,-999.0,0.0,0.0
2021,1,31,23,-999.0,-999.0,-999.0,0.0,0.0
2021,2,1,0,-999.0,-999.0,-999.0,0.0,0.0
2021,2,1,1,-999.0,-999.0,-999.0,0.0,0.0
2021,2,1,2,-999.0,-999.0,-999.0,0.0,0.0
2021,2,1,3,-999.0,-999.0,-999.0,0.0,0.0
2021,2,1,4,-999.0,-999.0,-999.0,0.0,0.0
2021,2,1,5,-999.0,-999.0,-999.0,0.0,0.0
2021,2,1,6,-999.0,-999.0,-999.0,0.0,0.0
2021,2,1,7,0.43,0.22,85.93,13.8,48.4
2021,2,1,8,0.25,0.17,76.52,34.25,220.23
2021,2,1,9,0.34,0.18,68.45,73.88,380.15
2021,2,1,10,0.34,0.18,62.41,98.58,498.58
2021,2,1,11,0.41,0.18,59.04,128.55,560.98
2021,2,1,12,0.43,0.18,58.83,129.27,565.33
2021,2,1,13,0.45,0.19,61.81,127.25,509.1
2021,2,1,14,0.4,0.19,67.55,89.6,397.58
2021,2,1,15,0.35,0.2,75.39,50.7,242.33
2021,2,1,16,0.46,0.23,84.7,20.8,68.33
2021,2,1,17,-999.0,-999.0,-999.0,0.0,0.0
2021,2,1,18,-999.0,-999.0,-999.0,0.0,0.0
2021,2,1,19,-999.0,-999.0,-999.0,0.0,0.0
2021,2,1,20,-999.0,-999.0,-999.0,0.0,0.0
2021,2,1,21,-999.0,-999.0,-999.0,0.0,0.0
2021,2,1,22,-999.0,-999.0,-999.0,0.0,0.0
2021,2,1,23,-999.0,-999.0,-999.0,0.0,0.0
2021,2,2,0,-999.0,-999.0,-999.0,0.0,0.0
2021,2,2,1,-999.0,-999.0,-999.0,0.0,0.0
2021,2,2,2,-999.0,-999.0,-999.0,0.0,0.0
2021,2,2,3,-999.0,-999.0,-999.0,0.0,0.0
2021,2,2,4,-999.0,-999.0,-999.0,0.0,0.0
2021,2,2,5,-999.0,-999.0,-999.0,0.0,0.0
2021,2,2,6,-999.0,-999.0,-999.0,0.0,0.0
2021,2,2,7,0.46,0.2,85.77,15.35,48.8
2021,2,2,8,0.27,0.17,76.31,34.1,219.77
2021,2,2,9,0.21,0.17,68.22,48.58,379.77
2021,2,2,10,0.27,0.19,62.14,76.9,498.27
2021,2,2,11,0.25,0.19,58.75,81.12,563.3
2021,2,2,12,0.26,0.19,58.54,84.83,567.95
2021,2,2,13,0.27,0.18,61.52,79.35,512.95
2021,2,2,14,0.25,0.18,67.28,58.38,402.48
2021,2,2,15,0.22,0.17,75.14,33.4,247.9
2021,2,2,16,0.27,0.16,84.46,12.9,73.33
2021,2,2,17,-999.0,-999.0,-999.0,0.0,0.0
2021,2,2,18,-999.0,-999.0,-999.0,0.0,0.0
2021,2,2,19,-999.0,-999.0,-999.0,0.0,0.0
2021,2,2,20,-999.0,-999.0,-999.0,0.0,0.0
2021,2,2,21,-999.0,-999.0,-999.0,0.0,0.0
2021,2,2,22,-999.0,-999.0,-999.0,0.0,0.0
2021,2,2,23,-999.0,-999.0,-999.0,0.0,0.0
2021,2,3,0,-999.0,-999.0,-999.0,0.0,0.0
2021,2,3,1,-999.0,-999.0,-999.0,0.0,0.0
2021,2,3,2,-999.0,-999.0,-999.0,0.0,0.0
2021,2,3,3,-999.0,-999.0,-999.0,0.0,0.0
2021,2,3,4,-999.0,-999.0,-999.0,0.0,0.0
2021,2,3,5,-999.0,-999.0,-999.0,0.0,0.0
2021,2,3,6,-999.0,-999.0,-999.0,0.0,0.0
2021,2,3,7,0.51,0.38,85.59,18.08,56.33
2021,2,3,8,0.48,0.32,76.09,64.85,232.67
2021,2,3,9,0.72,0.5,67.98,156.67,397.52
2021,2,3,10,0.77,0.48,61.88,213.15,517.83
2021,2,3,11,0.77,0.48,58.46,236.58,569.83
2021,2,3,12,0.77,0.48,58.24,233.75,562.2
2021,2,3,13,0.75,0.48,61.24,209.05,505.7
2021,2,3,14,0.73,0.51,67.02,163.08,389.8
2021,2,3,15,0.59,0.37,74.89,86.12,229.25
2021,2,3,16,0.41,0.34,84.22,21.25,64.0
2021,2,3,17,-999.0,-999.0,-999.0,0.0,0.0
2021,2,3,18,-999.0,-999.0,-999.0,0.0,0.0
2021,2,3,19,-999.0,-999.0,-999.0,0.0,0.0
2021,2,3,20,-999.0,-999.0,-999.0,0.0,0.0
2021,2,3,21,-999.0,-999.0,-999.0,0.0,0.0
2021,2,3,22,-999.0,-999.0,-999.0,0.0,0.0
2021,2,3,23,-999.0,-999.0,-999.0,0.0,0.0
2021,2,4,0,-999.0,-999.0,-999.0,0.0,0.0
2021,2,4,1,-999.0,-999.0,-999.0,0.0,0.0
2021,2,4,2,-999.0,-999.0,-999.0,0.0,0.0
2021,2,4,3,-999.0,-999.0,-999.0,0.0,0.0
2021,2,4,4,-999.0,-999.0,-999.0,0.0,0.0
2021,2,4,5,-999.0,-999.0,-999.0,0.0,0.0
2021,2,4,6,-999.0,-999.0,-999.0,0.0,0.0
2021,2,4,7,0.18,0.17,85.4,7.4,47.42
2021,2,4,8,0.19,0.2,75.88,28.23,205.77
2021,2,4,9,0.14,0.2,67.73,34.2,350.27
2021,2,4,10,0.23,0.22,61.6,72.75,463.0
2021,2,4,11,0.25,0.22,58.17,89.02,520.05
2021,2,4,12,0.1,0.2,57.94,39.42,504.1
2021,2,4,13,0.12,0.2,60.95,42.25,447.0
2021,2,4,14,0.13,0.2,66.74,33.08,338.17
2021,2,4,15,0.2,0.2,74.64,32.77,212.58
2021,2,4,16,0.11,0.17,83.97,6.52,64.58
2021,2,4,17,-999.0,-999.0,-999.0,0.0,0.0
2021,2,4,18,-999.0,-999.0,-999.0,0.0,0.0
2021,2,4,19,-999.0,-999.0,-999.0,0.0,0.0
2021,2,4,20,-999.0,-999.0,-999.0,0.0,0.0
2021,2,4,21,-999.0,-999.0,-999.0,0.0,0.0
2021,2,4,22,-999.0,-999.0,-999.0,0.0,0.0
2021,2,4,23,-999.0,-999.0,-999.0,0.0,0.0
2021,2,5,0,-999.0,-999.0,-999.0,0.0,0.0
2021,2,5,1,-999.0,-999.0,-999.0,0.0,0.0
2021,2,5,2,-999.0,-999.0,-999.0,0.0,0.0
2021,2,5,3,-999.0,-999.0,-999.0,0.0,0.0
2021,2,5,4,-999.0,-999.0,-999.0,0.0,0.0
2021,2,5,5,-999.0,-999.0,-999.0,0.0,0.0
2021,2,5,6,-999.0,-999.0,-999.0,0.0,0.0
2021,2,5,7,0.53,0.35,85.2,20.65,62.42
2021,2,5,8,0.7,0.44,75.65,97.33,244.65
2021,2,5,9,0.77,0.52,67.48,171.02,412.0
2021,2,5,10,0.76,0.5,61.32,211.17,533.73
2021,2,5,11,0.8,0.46,57.88,251.88,596.08
2021,2,5,12,0.81,0.48,57.63,254.85,598.23
2021,2,5,13,0.79,0.49,60.65,225.75,541.95
2021,2,5,14,0.77,0.53,66.46,178.98,425.55
